NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.2,321451,15947,27617,18300.199867114425,34901
2,1000,0.2,172123,15947,27617,18501.799796685576,20937
2,1000,0.2,168386,15947,27617,18280.999869927764,18641
2,1000,0.2,11541,15947,27617,18319.399894341826,27233
2,1000,0.2,444036,15947,27617,18482.60001669824,34927
2,1000,0.2,451714,15947,27617,18300.19982109964,29185
2,1000,0.2,746237,15947,27617,18434.5998455137,20937
2,1000,0.2,891259,15947,27617,18290.599872216582,34837
2,1000,0.2,807196,15947,27617,18328.999991998076,29219
2,1000,0.2,892315,15947,27617,18405.8000408262,29183
2,1000,0.2,1308544,15947,27617,18280.999869927764,18641
2,1000,0.2,1182351,15947,27617,18578.60010443628,27233
2,1000,0.2,1153040,15947,27617,19922.6008220762,27233
2,1000,0.2,1193593,15947,27617,20124.20142327249,28829
2,1000,0.2,1339524,15947,27617,18617.00018750131,34829
2,1000,0.2,1412443,15947,27617,18453.79973565042,27233
2,1000,0.2,1593457,15947,27617,18482.600150689483,27233
2,1000,0.2,1494808,15947,27617,18463.399968728423,34863
2,1000,0.2,1496126,15947,27617,18597.80022393167,29175
2,1000,0.2,1786004,15947,27617,18655.40009687841,27233
2,1000,0.2,1909594,15947,27617,18597.800033196807,27233
2,1000,0.2,1940376,15947,27617,18832.999907836318,27313
2,1000,0.2,2162421,15947,27617,20162.600032910705,27233
2,1000,0.2,1981204,15947,27617,18444.199809655547,20937
2,1000,0.2,2232240,15947,27617,18607.39998589456,29085
2,1000,0.2,2377523,15947,27617,18996.199813470244,27233
2,1000,0.2,2609181,15947,27617,18770.599986180663,27313
2,1000,0.2,2611387,15947,27617,18650.599654778838,27233
2,1000,0.2,2600196,15947,27617,18444.19994316995,29071
2,1000,0.2,2678979,15947,27617,18520.999802455306,27233
2,1000,0.2,2730463,15947,27617,19490.599976167083,27617
2,1000,0.2,2726867,15947,27617,19365.79986153543,27617
2,1000,0.2,2945020,15947,27617,18804.200012758374,34859
2,1000,0.2,3056638,15947,27617,20661.801268562675,27617
2,1000,0.2,3125600,15947,27617,18895.400199517608,27233
2,1000,0.2,3380554,15947,27617,20263.400197133422,27617
2,1000,0.2,3230564,15947,27617,20753.000425323844,27233
2,1000,0.2,3171677,15947,27617,20081.000289067626,27313
2,1000,0.2,3191571,15947,27617,20762.60037432611,27617
2,1000,0.2,3572103,15947,27617,19778.599630981684,27617
2,1000,0.2,3584162,15947,27617,20248.9998152107,27617
2,1000,0.2,3593454,15947,27617,18952.999836996198,27617
2,1000,0.2,3607691,15947,27617,19538.59984098375,27617
2,1000,0.2,3573714,15947,27617,21189.799768552184,27233
2,1000,0.2,3609050,15947,27617,20484.20021508634,27617
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,321451,15947,27617,19460.133631825447,34901
2,1000,0.3,172123,15947,27617,19587.53380692005,20937
2,1000,0.3,168386,15947,27617,19448.00029861927,18641
2,1000,0.3,11541,15947,27617,19472.26690018177,27233
2,1000,0.3,444036,15947,27617,19575.400233387947,34927
2,1000,0.3,451714,15947,27617,19460.133721470833,29185
2,1000,0.3,746237,15947,27617,19545.06701004505,20937
2,1000,0.3,891259,15947,27617,19454.066964268684,34837
2,1000,0.3,807196,15947,27617,19478.333672642708,29219
2,1000,0.3,892315,15947,27617,19526.86699783802,29183
2,1000,0.3,1308544,15947,27617,19448.00029861927,18641
2,1000,0.3,1182351,15947,27617,19636.06702530384,27233
2,1000,0.3,1153040,15947,27617,20485.3995295763,27233
2,1000,0.3,1193593,15947,27617,20612.80010330677,28829
2,1000,0.3,1339524,15947,27617,19660.33345901966,34829
2,1000,0.3,1412443,15947,27617,19557.2003108263,27233
2,1000,0.3,1593457,15947,27617,19575.400323033333,27233
2,1000,0.3,1494808,15947,27617,19563.267022252083,34863
2,1000,0.3,1496126,15947,27617,19648.200249791145,29175
2,1000,0.3,1786004,15947,27617,19684.600029826164,27233
2,1000,0.3,1909594,15947,27617,19648.200265049934,27233
2,1000,0.3,1940376,15947,27617,19796.83351814747,27313
2,1000,0.3,2162421,15947,27617,20637.06677544117,27233
2,1000,0.3,1981204,15947,27617,19551.133664250374,20937
2,1000,0.3,2232240,15947,27617,19654.266839146614,29085
2,1000,0.3,2377523,15947,27617,19899.967324376106,27233
2,1000,0.3,2609181,15947,27617,19757.4000197649,27313
2,1000,0.3,2611387,15947,27617,19681.56705582142,27233
2,1000,0.3,2600196,15947,27617,19551.13359940052,29071
2,1000,0.3,2678979,15947,27617,19599.667055249214,27233
2,1000,0.3,2730463,15947,27617,20212.399926304817,27617
2,1000,0.3,2726867,15947,27617,20133.53351700306,27617
2,1000,0.3,2945020,15947,27617,19778.633651018143,34859
2,1000,0.3,3056638,15947,27617,20952.531916499138,27617
2,1000,0.3,3125600,15947,27617,19836.2667170763,27233
2,1000,0.3,3380554,15947,27617,20700.766317486763,27617
2,1000,0.3,3230564,15947,27617,21010.166117548943,27233
2,1000,0.3,3171677,15947,27617,20585.499858021736,27313
2,1000,0.3,3191571,15947,27617,21016.232754826546,27617
2,1000,0.3,3572103,15947,27617,20394.400399506092,27617
2,1000,0.3,3584162,15947,27617,20691.666962325573,27617
2,1000,0.3,3593454,15947,27617,19872.66657948494,27617
2,1000,0.3,3607691,15947,27617,20242.733713030815,27617
2,1000,0.3,3573714,15947,27617,21286.19960129261,27233
2,1000,0.3,3609050,15947,27617,20840.299801290035,27617
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,321451,15947,27617,20623.399493426085,34901
2,1000,0.4,172123,15947,27617,20711.59947130084,20937
2,1000,0.4,168386,15947,27617,20614.999495714903,18641
2,1000,0.4,11541,15947,27617,20631.799544543028,27233
2,1000,0.4,444036,15947,27617,20703.199546068907,34927
2,1000,0.4,451714,15947,27617,20623.399398058653,29185
2,1000,0.4,746237,15947,27617,20682.199446886778,20937
2,1000,0.4,891259,15947,27617,20619.199492663145,34837
2,1000,0.4,807196,15947,27617,20635.999495714903,29219
2,1000,0.4,892315,15947,27617,20669.599349230528,29183
2,1000,0.4,1308544,15947,27617,20614.999495714903,18641
2,1000,0.4,1182351,15947,27617,20745.199492186308,27233
2,1000,0.4,1153040,15947,27617,21333.20005723834,27233
2,1000,0.4,1193593,15947,27617,21421.399886339903,28829
2,1000,0.4,1339524,15947,27617,20761.999747484922,34829
2,1000,0.4,1412443,15947,27617,20690.599349230528,27233
2,1000,0.4,1593457,15947,27617,20703.19956895709,27233
2,1000,0.4,1494808,15947,27617,20694.7994453609,34863
