NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.2,229570,15947,27617,18376.999869927764,27233
2,1000,0.2,30672,15947,27617,18280.999869927764,18641
2,1000,0.2,283071,15947,27617,18280.999869927764,18641
2,1000,0.2,440164,15947,27617,18636.19976387918,29225
2,1000,0.2,378701,15947,27617,18280.999869927764,18641
2,1000,0.2,883736,15947,27617,18280.999869927764,18641
2,1000,0.2,596357,15947,27617,18396.19981728494,34813
2,1000,0.2,837874,15947,27617,18703.399709805846,21577
2,1000,0.2,783914,15947,27617,18386.59972344339,27233
2,1000,0.2,451965,15947,27617,18376.999869927764,27233
2,1000,0.2,983684,15947,27617,18328.99986229837,19071
2,1000,0.2,914464,15947,27617,18300.19982109964,29177
2,1000,0.2,1336618,15947,27617,18473.00011406839,29187
2,1000,0.2,1113187,15947,27617,18280.999869927764,18641
2,1000,0.2,1029209,15947,27617,18338.599967584014,29211
2,1000,0.2,1656662,15947,27617,19356.200957879424,27233
2,1000,0.2,1546658,15947,27617,19077.79991875589,27233
2,1000,0.2,1640439,15947,27617,18732.1997769922,34889
2,1000,0.2,1554519,15947,27617,18712.9999948591,28869
2,1000,0.2,1419546,15947,27617,18693.800101861358,29135
2,1000,0.2,2228254,15947,27617,18559.399772271514,27233
2,1000,0.2,2076755,15947,27617,18674.600150689483,27233
2,1000,0.2,2087966,15947,27617,18372.199843987823,19071
2,1000,0.2,2071475,15947,27617,18626.59982739389,34827
2,1000,0.2,2216555,15947,27617,18751.399898156524,27313
2,1000,0.2,2602076,15947,27617,19663.399974420667,27233
2,1000,0.2,2533763,15947,27617,19360.999772652984,28945
2,1000,0.2,2586760,15947,27617,21036.201110467315,27233
2,1000,0.2,2406352,15947,27617,20599.40042077005,27233
2,1000,0.2,2608881,15947,27617,19797.800094231963,27617
2,1000,0.2,3060259,15947,27617,19797.800204858184,27617
2,1000,0.2,2961451,15947,27617,19226.600129708648,27233
2,1000,0.2,2947279,15947,27617,20633.00010357797,27617
2,1000,0.2,2935122,15947,27617,19778.599673852324,27617
2,1000,0.2,2899094,15947,27617,19620.1997371763,27233
2,1000,0.2,3139163,15947,27617,20316.2002569288,27617
2,1000,0.2,3220171,15947,27617,20085.80000267923,27313
2,1000,0.2,3205951,15947,27617,20849.0008469671,27617
2,1000,0.2,3245693,15947,27617,19375.400077924132,27617
2,1000,0.2,3393370,15947,27617,20537.000123366714,27233
2,1000,0.2,3609168,15947,27617,19620.199841842055,27617
2,1000,0.2,3590645,15947,27617,20618.60036483407,27617
2,1000,0.2,3631648,15947,27617,19437.7995390743,27233
2,1000,0.2,3597470,15947,27617,19600.999329432845,27233
2,1000,0.2,3611795,15947,27617,20421.800393924117,27617
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,0,15947,27617,19448.00029861927,18641
2,1000,0.3,229570,15947,27617,19508.66698563099,27233
2,1000,0.3,30672,15947,27617,19448.00029861927,18641
2,1000,0.3,283071,15947,27617,19448.00029861927,18641
2,1000,0.3,440164,15947,27617,19672.467034459114,29225
2,1000,0.3,378701,15947,27617,19448.00029861927,18641
2,1000,0.3,883736,15947,27617,19448.00029861927,18641
2,1000,0.3,596357,15947,27617,19520.800301671028,34813
2,1000,0.3,837874,15947,27617,19714.933728337288,21577
2,1000,0.3,783914,15947,27617,19514.733636021614,27233
2,1000,0.3,451965,15947,27617,19508.667046666145,27233
2,1000,0.3,983684,15947,27617,19478.33362686634,19071
2,1000,0.3,914464,15947,27617,19460.13359940052,29177
2,1000,0.3,1336618,15947,27617,19569.333672642708,29187
2,1000,0.3,1113187,15947,27617,19448.00029861927,18641
2,1000,0.3,1029209,15947,27617,19484.400323033333,29211
2,1000,0.3,1656662,15947,27617,20127.46613419056,27233
2,1000,0.3,1546658,15947,27617,19951.533730626106,27233
2,1000,0.3,1640439,15947,27617,19733.1335054636,34889
2,1000,0.3,1554519,15947,27617,19720.999930500984,28869
2,1000,0.3,1419546,15947,27617,19708.866875767708,29135
2,1000,0.3,2228254,15947,27617,19623.933648228645,27233
2,1000,0.3,2076755,15947,27617,19696.733574986458,27233
2,1000,0.3,2087966,15947,27617,19505.6336299181,19071
2,1000,0.3,2071475,15947,27617,19666.400338292122,34827
2,1000,0.3,2216555,15947,27617,19745.2670699358,27313
2,1000,0.3,2602076,15947,27617,20321.600121736526,27233
2,1000,0.3,2533763,15947,27617,20130.500008702278,28945
2,1000,0.3,2586760,15947,27617,21189.13327896595,27233
2,1000,0.3,2406352,15947,27617,20913.099618077278,27233
2,1000,0.3,2608881,15947,27617,20406.53315460682,27617
2,1000,0.3,3060259,15947,27617,20406.5333186388,27617
2,1000,0.3,2961451,15947,27617,20045.56685745716,27233
2,1000,0.3,2947279,15947,27617,20934.33346092701,27617
2,1000,0.3,2935122,15947,27617,20394.39988052845,27617
2,1000,0.3,2899094,15947,27617,20294.300042271614,27233
2,1000,0.3,3139163,15947,27617,20734.132989048958,27617
2,1000,0.3,3220171,15947,27617,20588.533045887947,27313
2,1000,0.3,3205951,15947,27617,21070.83297264576,27617
2,1000,0.3,3245693,15947,27617,20139.600100636482,27617
2,1000,0.3,3393370,15947,27617,20873.666471600533,27233
2,1000,0.3,3609168,15947,27617,20294.300071835518,27617
2,1000,0.3,3590645,15947,27617,20925.23263269663,27617
2,1000,0.3,3631648,15947,27617,20179.033580482006,27233
2,1000,0.3,3597470,15947,27617,20282.166820645332,27233
2,1000,0.3,3611795,15947,27617,20800.866466403008,27617
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,0,15947,27617,20614.999495714903,18641
2,1000,0.4,229570,15947,27617,20656.999495714903,27233
2,1000,0.4,30672,15947,27617,20614.999495714903,18641
2,1000,0.4,283071,15947,27617,20614.999495714903,18641
2,1000,0.4,440164,15947,27617,20770.39945909381,29225
2,1000,0.4,378701,15947,27617,20614.999495714903,18641
2,1000,0.4,883736,15947,27617,20614.999495714903,18641
2,1000,0.4,596357,15947,27617,20665.39949724078,34813
2,1000,0.4,837874,15947,27617,20799.799357622862,21577
2,1000,0.4,783914,15947,27617,20661.19956895709,27233
2,1000,0.4,451965,15947,27617,20656.999495714903,27233
2,1000,0.4,983684,15947,27617,20635.999480456114,19071
2,1000,0.4,914464,15947,27617,20623.399398058653,29177
2,1000,0.4,1336618,15947,27617,20698.999495714903,29187
2,1000,0.4,1113187,15947,27617,20614.999495714903,18641
2,1000,0.4,1029209,15947,27617,20640.199446886778,29211
2,1000,0.4,1656662,15947,27617,21085.39897081256,27233
2,1000,0.4,1546658,15947,27617,20963.59947130084,27233
2,1000,0.4,1640439,15947,27617,20812.39954301715,34889
2,1000,0.4,1554519,15947,27617,20803.99973794818,28869
2,1000,0.4,1419546,15947,27617,20795.599532335997,29135
2,1000,0.4,2228254,15947,27617,20736.799544543028,27233
2,1000,0.4,2076755,15947,27617,20787.199691027403,27233
2,1000,0.4,2087966,15947,27617,20654.8994743526,19071
2,1000,0.4,2071475,15947,27617,20766.1994869411,34827
2,1000,0.4,2216555,15947,27617,20820.79943010211,27313
2,1000,0.4,2602076,15947,27617,21219.799822956324,27233
2,1000,0.4,2533763,15947,27617,21087.49989244342,28945
2,1000,0.4,2586760,15947,27617,21820.400054186583,27233
2,1000,0.4,2406352,15947,27617,21629.29966661334,27233
2,1000,0.4,2608881,15947,27617,21278.59969255328,27617
2,1000,0.4,3060259,15947,27617,21278.599494189024,27617
2,1000,0.4,2961451,15947,27617,21028.699645251036,27233
2,1000,0.4,2947279,15947,27617,21643.999411791563,27617
2,1000,0.4,2935122,15947,27617,21270.199462145567,27617
2,1000,0.4,2899094,15947,27617,21200.899337023497,27233
2,1000,0.4,3139163,15947,27617,21505.39949914813,27617
2,1000,0.4,3220171,15947,27617,21404.599883288145,27313
2,1000,0.4,3205951,15947,27617,21738.499656885862,27617
2,1000,0.4,3245693,15947,27617,21093.79961797595,27617
2,1000,0.4,3393370,15947,27617,21601.999548643827,27233
2,1000,0.4,3609168,15947,27617,21200.89961692691,27617
2,1000,0.4,3590645,15947,27617,21637.699945747852,27617
2,1000,0.4,3631648,15947,27617,21121.09952828288,27233
2,1000,0.4,3597470,15947,27617,21192.498929709196,27233
2,1000,0.4,3611795,15947,27617,21551.59985038638,27617
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,229570,15947,27617,21812,27233
2,1000,0.5,30672,15947,27617,21782,18641
2,1000,0.5,283071,15947,27617,21782,18641
2,1000,0.5,440164,15947,27617,21893,29225
2,1000,0.5,378701,15947,27617,21782,18641
2,1000,0.5,883736,15947,27617,21782,18641
2,1000,0.5,596357,15947,27617,21818,34813
2,1000,0.5,837874,15947,27617,21914,21577
2,1000,0.5,783914,15947,27617,21815,27233
2,1000,0.5,451965,15947,27617,21812,27233
2,1000,0.5,983684,15947,27617,21797,19071
2,1000,0.5,914464,15947,27617,21788,29177
2,1000,0.5,1336618,15947,27617,21842,29187
2,1000,0.5,1113187,15947,27617,21782,18641
2,1000,0.5,1029209,15947,27617,21800,29211
2,1000,0.5,1656662,15947,27617,22118,27233
2,1000,0.5,1546658,15947,27617,22031,27233
2,1000,0.5,1640439,15947,27617,21923,34889
2,1000,0.5,1554519,15947,27617,21917,28869
2,1000,0.5,1419546,15947,27617,21911,29135
2,1000,0.5,2228254,15947,27617,21869,27233
2,1000,0.5,2076755,15947,27617,21905,27233
2,1000,0.5,2087966,15947,27617,21810.5,19071
2,1000,0.5,2071475,15947,27617,21890,34827
2,1000,0.5,2216555,15947,27617,21929,27313
2,1000,0.5,2602076,15947,27617,22214,27233
2,1000,0.5,2533763,15947,27617,22119.5,28945
2,1000,0.5,2586760,15947,27617,22643,27233
2,1000,0.5,2406352,15947,27617,22506.5,27233
2,1000,0.5,2608881,15947,27617,22256,27617
2,1000,0.5,3060259,15947,27617,22256,27617
2,1000,0.5,2961451,15947,27617,22077.5,27233
2,1000,0.5,2947279,15947,27617,22517,27617
2,1000,0.5,2935122,15947,27617,22250,27617
2,1000,0.5,2899094,15947,27617,22200.5,27233
2,1000,0.5,3139163,15947,27617,22418,27617
2,1000,0.5,3220171,15947,27617,22346,27313
2,1000,0.5,3205951,15947,27617,22584.5,27617
2,1000,0.5,3245693,15947,27617,22124,27617
2,1000,0.5,3393370,15947,27617,22487,27233
2,1000,0.5,3609168,15947,27617,22200.5,27617
2,1000,0.5,3590645,15947,27617,22512.5,27617
2,1000,0.5,3631648,15947,27617,22143.5,27233
2,1000,0.5,3597470,15947,27617,22194.5,27233
2,1000,0.5,3611795,15947,27617,22451,27617
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,229570,15947,27617,22970.334215402603,27233
2,1000,0.6,30672,15947,27617,22949.000841379166,18641
2,1000,0.6,283071,15947,27617,22949.000841379166,18641
2,1000,0.6,440164,15947,27617,23027.934313058853,29225
2,1000,0.6,378701,15947,27617,22949.000841379166,18641
2,1000,0.6,883736,15947,27617,22949.000841379166,18641
2,1000,0.6,596357,15947,27617,22974.60084748268,34813
2,1000,0.6,837874,15947,27617,23042.86757874489,21577
2,1000,0.6,783914,15947,27617,22972.46739411354,27233
2,1000,0.6,451965,15947,27617,22970.33409333229,27233
2,1000,0.6,983684,15947,27617,22959.667497873306,19071
2,1000,0.6,914464,15947,27617,22953.267442941666,29177
2,1000,0.6,1336618,15947,27617,22991.66758942604,29187
2,1000,0.6,1113187,15947,27617,22949.000841379166,18641
2,1000,0.6,1029209,15947,27617,22961.80089020729,29211
2,1000,0.6,1656662,15947,27617,23187.934313058853,27233
2,1000,0.6,1546658,15947,27617,23126.067613840103,27233
2,1000,0.6,1640439,15947,27617,23049.26753926277,34889
2,1000,0.6,1554519,15947,27617,23045.000841379166,28869
2,1000,0.6,1419546,15947,27617,23040.734117746353,29135
2,1000,0.6,2228254,15947,27617,23010.867662668228,27233
2,1000,0.6,2076755,15947,27617,23036.467638254166,27233
2,1000,0.6,2087966,15947,27617,22969.267503976822,19071
2,1000,0.6,2071475,15947,27617,23025.800615549088,34827
2,1000,0.6,2216555,15947,27617,23053.53426194191,27313
2,1000,0.6,2602076,15947,27617,23256.20073580742,27233
2,1000,0.6,2533763,15947,27617,23189.00059723854,28945
2,1000,0.6,2586760,15947,27617,23561.26640534401,27233
2,1000,0.6,2406352,15947,27617,23464.20045685768,27233
2,1000,0.6,2608881,15947,27617,23286.06715607643,27617
2,1000,0.6,3060259,15947,27617,23286.06767487526,27617
2,1000,0.6,2961451,15947,27617,23159.134325265884,27233
2,1000,0.6,2947279,15947,27617,23471.667406320572,27617
2,1000,0.6,2935122,15947,27617,23281.8007376194,27617
