NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
10,1000,0.2,18386,9479,14603,10810.812255859375,13708
10,1000,0.2,12882,9479,14603,11242.685302734375,13246
10,1000,0.2,18949,9479,14603,10800.252197265625,12687
10,1000,0.2,30474,9479,14603,11409.40673828125,15306
10,1000,0.2,27251,9479,14603,11257.59619140625,13857
10,1000,0.2,21727,9479,14603,11264.8681640625,13025
10,1000,0.2,33838,9479,14603,11011.836669921875,14031
10,1000,0.2,37891,9479,14603,10936.18896484375,12812
10,1000,0.2,47621,9479,14603,11142.883544921875,13993
10,1000,0.2,53899,9479,14603,11474.941162109375,15290
10,1000,0.2,38669,9479,14603,10815.9052734375,11689
10,1000,0.2,49969,9479,14603,11220.0908203125,15216
10,1000,0.2,56873,9479,14603,11096.53955078125,13773
10,1000,0.2,69627,9479,14603,11806.35009765625,16486
10,1000,0.2,66590,9479,14603,11171.032958984375,14472
10,1000,0.2,63477,9479,14603,11718.615478515625,14758
10,1000,0.2,70231,9479,14603,11422.132568359375,13891
10,1000,0.2,75822,9479,14603,11483.2041015625,15566
10,1000,0.2,79272,9479,14603,11408.5673828125,13635
10,1000,0.2,86839,9479,14603,12132.519653320313,14892
10,1000,0.2,85978,9479,14603,11488.218994140625,16156
10,1000,0.2,76016,9479,14603,11665.24462890625,14905
10,1000,0.2,94784,9479,14603,12041.849609375,15728
10,1000,0.2,102762,9479,14603,11819.515869140625,14894
10,1000,0.2,103587,9479,14603,11416.8662109375,12689
10,1000,0.2,111906,9479,14603,11469.445556640625,14494
10,1000,0.2,97921,9479,14603,12013.119140625,17213
10,1000,0.2,113748,9479,14603,11907.91455078125,16791
10,1000,0.2,123828,9479,14603,11402.489501953125,15064
10,1000,0.2,118947,9479,14603,11122.71630859375,15940
10,1000,0.2,132517,9479,14603,11156.610107421875,15200
10,1000,0.2,117214,9479,14603,11119.87646484375,15530
10,1000,0.2,132677,9479,14603,12957.859741210938,17075
10,1000,0.2,141645,9479,14603,11594.46826171875,14984
10,1000,0.2,137732,9479,14603,11911.755981445313,15040
10,1000,0.2,148460,9479,14603,11499.9384765625,14683
10,1000,0.2,140303,9479,14603,11586.53759765625,16331
10,1000,0.2,151209,9479,14603,11399.66748046875,14646
10,1000,0.2,152651,9479,14603,11149.553466796875,16957
10,1000,0.2,161396,9479,14603,10873.4697265625,13117
10,1000,0.2,153173,9479,14603,10977.995849609375,14157
10,1000,0.2,157737,9479,14603,11124.01025390625,13536
10,1000,0.2,165368,9479,14603,11204.79296875,14137
10,1000,0.3,0,9479,14603,11370.78076171875,11689
10,1000,0.3,0,9479,14603,11370.78076171875,11689
10,1000,0.3,0,9479,14603,11370.78076171875,11689
10,1000,0.3,0,9479,14603,11370.78076171875,11689
10,1000,0.3,0,9479,14603,11370.78076171875,11689
10,1000,0.3,9860,9479,14603,11421.134033203125,13642
10,1000,0.3,3205,9479,14603,11370.78076171875,11689
10,1000,0.3,18386,9479,14603,11380.790283203125,13708
10,1000,0.3,12882,9479,14603,11764.950927734375,13246
10,1000,0.3,18949,9479,14603,11373.81396484375,12687
10,1000,0.3,30474,9479,14603,11736.903076171875,15306
10,1000,0.3,27251,9479,14603,11677.147705078125,13857
10,1000,0.3,21727,9479,14603,11802.818359375,13025
10,1000,0.3,33838,9479,14603,11509.34375,14031
10,1000,0.3,37891,9479,14603,11460.020751953125,12812
10,1000,0.3,47621,9479,14603,11512.013671875,13993
10,1000,0.3,53899,9479,14603,11911.113525390625,15290
10,1000,0.3,38669,9479,14603,11390.30517578125,11689
10,1000,0.3,49969,9479,14603,11629.240966796875,15216
10,1000,0.3,56873,9479,14603,11565.455078125,13773
10,1000,0.3,69627,9479,14603,12035.374267578125,16486
10,1000,0.3,66590,9479,14603,11716.82275390625,14472
10,1000,0.3,63477,9479,14603,12044.4541015625,14758
10,1000,0.3,70231,9479,14603,11839.2568359375,13891
10,1000,0.3,75822,9479,14603,11853.93798828125,15566
10,1000,0.3,79272,9479,14603,11770.847412109375,13635
10,1000,0.3,86839,9479,14603,12268.23486328125,14892
10,1000,0.3,85978,9479,14603,11885.20703125,16156
10,1000,0.3,76016,9479,14603,11990.50390625,14905
10,1000,0.3,94784,9479,14603,12283.0048828125,15728
10,1000,0.3,102762,9479,14603,12309.257202148438,14894
10,1000,0.3,103587,9479,14603,11868.74560546875,12689
10,1000,0.3,111906,9479,14603,11819.510009765625,14494
10,1000,0.3,97921,9479,14603,12435.472412109375,17213
10,1000,0.3,113748,9479,14603,12033.325439453125,16791
10,1000,0.3,123828,9479,14603,11748.1259765625,15064
10,1000,0.3,118947,9479,14603,11610.93115234375,15940
10,1000,0.3,132517,9479,14603,11614.0810546875,15200
10,1000,0.3,117214,9479,14603,11532.81005859375,15530
10,1000,0.3,132677,9479,14603,12631.110107421875,17075
10,1000,0.3,141645,9479,14603,12001.85888671875,14984
10,1000,0.3,137732,9479,14603,12376.025634765625,15040
10,1000,0.3,148460,9479,14603,11860.469970703125,14683
10,1000,0.3,140303,9479,14603,11889.41845703125,16331
10,1000,0.3,151209,9479,14603,11896.77001953125,14646
10,1000,0.3,152651,9479,14603,11582.533935546875,16957
10,1000,0.3,161396,9479,14603,11424.386962890625,13117
10,1000,0.3,153173,9479,14603,11460.699951171875,14157
10,1000,0.3,157737,9479,14603,11583.231689453125,13536
10,1000,0.3,165368,9479,14603,11620.822265625,14137
10,1000,0.4,0,9479,14603,12007.314453125,11689
10,1000,0.4,0,9479,14603,12007.314453125,11689
10,1000,0.4,0,9479,14603,12007.314453125,11689
10,1000,0.4,0,9479,14603,12007.314453125,11689
10,1000,0.4,0,9479,14603,12007.314453125,11689
10,1000,0.4,9860,9479,14603,12042.59423828125,13642
10,1000,0.4,3205,9479,14603,12007.314453125,11689
10,1000,0.4,18386,9479,14603,12014.454833984375,13708
10,1000,0.4,12882,9479,14603,12341.9013671875,13246
10,1000,0.4,18949,9479,14603,12009.41455078125,12687
10,1000,0.4,30474,9479,14603,12274.266357421875,15306
10,1000,0.4,27251,9479,14603,12219.4140625,13857
10,1000,0.4,21727,9479,14603,12388.08544921875,13025
10,1000,0.4,33838,9479,14603,12096.85888671875,14031
10,1000,0.4,37891,9479,14603,12062.5029296875,12812
10,1000,0.4,47621,9479,14603,12141.611083984375,13993
10,1000,0.4,53899,9479,14603,12450.963623046875,15290
10,1000,0.4,38669,9479,14603,11995.722900390625,11689
10,1000,0.4,49969,9479,14603,12163.835693359375,15216
10,1000,0.4,56873,9479,14603,12114.869140625,13773
10,1000,0.4,69627,9479,14603,12444.251708984375,16486
10,1000,0.4,66590,9479,14603,12274.958251953125,14472
10,1000,0.4,63477,9479,14603,12597.54052734375,14758
10,1000,0.4,70231,9479,14603,12262.25390625,13891
10,1000,0.4,75822,9479,14603,12432.2802734375,15566
10,1000,0.4,79272,9479,14603,12270.192138671875,13635
10,1000,0.4,86839,9479,14603,12530.4296875,14892
10,1000,0.4,85978,9479,14603,12241.01953125,16156
10,1000,0.4,76016,9479,14603,12390.145263671875,14905
10,1000,0.4,94784,9479,14603,12710.771484375,15728
10,1000,0.4,102762,9479,14603,12684.636474609375,14894
10,1000,0.4,103587,9479,14603,12411.07763671875,12689
10,1000,0.4,111906,9479,14603,12300.469970703125,14494
10,1000,0.4,97921,9479,14603,12888.7041015625,17213
10,1000,0.4,113748,9479,14603,12558.009033203125,16791
10,1000,0.4,123828,9479,14603,12148.88916015625,15064
10,1000,0.4,118947,9479,14603,12151.122314453125,15940
10,1000,0.4,132517,9479,14603,12135.1630859375,15200
10,1000,0.4,117214,9479,14603,12075.198486328125,15530
10,1000,0.4,132677,9479,14603,12869.77294921875,17075
10,1000,0.4,141645,9479,14603,12464.53369140625,14984
10,1000,0.4,137732,9479,14603,12712.8642578125,15040
10,1000,0.4,148460,9479,14603,12345.96142578125,14683
10,1000,0.4,140303,9479,14603,12347.83837890625,16331
10,1000,0.4,151209,9479,14603,12536.271484375,14646
10,1000,0.4,152651,9479,14603,12135.132080078125,16957
10,1000,0.4,161396,9479,14603,12003.114501953125,13117
10,1000,0.4,153173,9479,14603,12021.277587890625,14157
10,1000,0.4,157737,9479,14603,12129.534912109375,13536
10,1000,0.4,165368,9479,14603,12127.0986328125,14137
10,1000,0.5,0,9479,14603,12701,11689
10,1000,0.5,0,9479,14603,12701,11689
10,1000,0.5,0,9479,14603,12701,11689
10,1000,0.5,0,9479,14603,12701,11689
10,1000,0.5,0,9479,14603,12701,11689
10,1000,0.5,9860,9479,14603,12726.5,13642
10,1000,0.5,3205,9479,14603,12701,11689
10,1000,0.5,18386,9479,14603,12706.25,13708
10,1000,0.5,12882,9479,14603,12944.25,13246
10,1000,0.5,18949,9479,14603,12705.375,12687
10,1000,0.5,30474,9479,14603,12895.875,15306
10,1000,0.5,27251,9479,14603,12852.5,13857
10,1000,0.5,21727,9479,14603,13039.625,13025
10,1000,0.5,33838,9479,14603,12765.375,14031
10,1000,0.5,37891,9479,14603,12742.875,12812
10,1000,0.5,47621,9479,14603,12797.375,13993
10,1000,0.5,53899,9479,14603,13057.5,15290
10,1000,0.5,38669,9479,14603,12690.5,11689
10,1000,0.5,49969,9479,14603,12795.625,15216
10,1000,0.5,56873,9479,14603,12772.5,13773
