NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
10,1000,0,0,8685,11439,8685,10155
10,1000,0,0,8685,11439,8685,10155
10,1000,0,0,8685,11439,8685,10155
10,1000,0,0,8685,11439,8685,10155
10,1000,0,0,8685,11439,8685,10155
10,1000,0,1775,8685,11439,8883,10353
10,1000,0,76723,8685,11439,8685,10155
10,1000,0,222852,8685,11439,8685,10155
10,1000,0,222852,8685,11439,8685,10155
10,1000,0,98499,8685,11439,8685,10155
10,1000,0,1050495,8685,11439,8685,10155
10,1000,0,890331,8685,11439,8685,10155
10,1000,0,1238318,8685,11439,8715,10185
10,1000,0,1073649,8685,11439,8685,10155
10,1000,0,986372,8685,11439,8685,10155
10,1000,0,1687434,8685,11439,10463,11911
10,1000,0,1826038,8685,11439,10793,12091
10,1000,0,1326812,8685,11439,8881,10351
10,1000,0,1817781,8685,11439,10771,12069
10,1000,0,1665663,8685,11439,8883,10353
10,1000,0,2221204,8685,11439,10687,12017
10,1000,0,2262634,8685,11439,8685,10155
10,1000,0,2135321,8685,11439,9025,13913
10,1000,0,2483625,8685,11439,12337,13785
10,1000,0,2172216,8685,11439,10827,12119
10,1000,0,2633044,8685,11439,8806,10252
10,1000,0,2646091,8685,11439,8729,10187
10,1000,0,2667302,8685,11439,8721,10169
10,1000,0,2996003,8685,11439,11029,12291
10,1000,0,3074457,8685,11439,8685,10155
10,1000,0,3478883,8685,11439,10431,11901
10,1000,0,3340392,8685,11439,9039,13965
10,1000,0,3367604,8685,11439,10971,11911
10,1000,0,3690041,8685,11439,10685,12103
10,1000,0,3767779,8685,11439,9168,10632
10,1000,0,4413239,8685,11439,10655,11927
10,1000,0,4225923,8685,11439,10031,11123
10,1000,0,4289034,8685,11439,11041,15889
10,1000,0,4125371,8685,11439,11187,12095
10,1000,0,4345862,8685,11439,8891,10339
10,1000,0,5122830,8685,11439,10851,12115
10,1000,0,4869084,8685,11439,10769,12221
10,1000,0,5194930,8685,11439,10565,12037
10,1000,0,4799804,8685,11439,10629,11917
10,1000,0,4990697,8685,11439,10949,12057
10,1000,0,5734249,8685,11439,10807,12085
10,1000,0,5754227,8685,11439,8707,10169
10,1000,0,5611877,8685,11439,9269,10375
10,1000,0,5329751,8685,11439,10475,11911
10,1000,0,5398047,8685,11439,10697,12097
10,1000,0,6106387,8685,11439,11021,12467
10,1000,0,5884003,8685,11439,8889,10349
10,1000,0,6313520,8685,11439,10641,11917
10,1000,0,5879990,8685,11439,8869,10339
10,1000,0,6306978,8685,11439,8723,10155
10,1000,0,6550529,8685,11439,9265,14199
10,1000,0,6721837,8685,11439,8979,10419
10,1000,0,7004668,8685,11439,8891,10347
10,1000,0,7152460,8685,11439,10733,12121
10,1000,0,6809307,8685,11439,12505,13965
10,1000,0,7542584,8685,11439,11505,16191
10,1000,0,7493619,8685,11439,10829,12103
10,1000,0,7745862,8685,11439,11311,12043
10,1000,0,7173543,8685,11439,10643,11925
10,1000,0,7503788,8685,11439,10617,12079
10,1000,0,7897136,8685,11439,9349,10505
10,1000,0,8143659,8685,11439,10649,12061
10,1000,0,8041209,8685,11439,11123,12103
10,1000,0,8322938,8685,11439,12419,13829
10,1000,0,8463826,8685,11439,10697,12205
10,1000,0,8798823,8685,11439,11013,12055
10,1000,0,8820263,8685,11439,10817,12103
10,1000,0,8577585,8685,11439,10647,12077
10,1000,0,8746877,8685,11439,12875,13981
10,1000,0,8935662,8685,11439,10745,12067
10,1000,0,9245073,8685,11439,11091,12005
10,1000,0,9601841,8685,11439,10611,12075
10,1000,0,9574819,8685,11439,11079,15757
10,1000,0,9348024,8685,11439,9453,14193
10,1000,0,9547804,8685,11439,10729,12089
10,1000,0,10017962,8685,11439,10811,12235
10,1000,0,9844309,8685,11439,9312,10420
10,1000,0,10009398,8685,11439,10759,12051
10,1000,0,10135086,8685,11439,12443,13847
10,1000,0,9771936,8685,11439,10845,12241
10,1000,0,10946349,8685,11439,10574,11998
10,1000,0,10716474,8685,11439,11017,11911
10,1000,0,10633107,8685,11439,12955,17833
10,1000,0,10873158,8685,11439,11289,12219
10,1000,0,10422196,8685,11439,10885,15779
10,1000,0,11538919,8685,11439,10631,12071
10,1000,0,11718368,8685,11439,11221,12187
10,1000,0,11365314,8685,11439,11299,16173
10,1000,0,11153883,8685,11439,11291,12253
10,1000,0,11195257,8685,11439,10829,12103
10,1000,0,11775116,8685,11439,10645,12087
10,1000,0,12024887,8685,11439,11189,12205
10,1000,0,12055950,8685,11439,12559,13955
10,1000,0,12103329,8685,11439,11679,16283
10,1000,0,11870067,8685,11439,11353,12281
10,1000,0.1,0,8685,11439,9280.755859375,10155
10,1000,0.1,0,8685,11439,9280.755859375,10155
10,1000,0.1,0,8685,11439,9280.755859375,10155
10,1000,0.1,0,8685,11439,9280.755859375,10155
10,1000,0.1,0,8685,11439,9280.755859375,10155
10,1000,0.1,1775,8685,11439,9343.125732421875,10353
10,1000,0.1,76723,8685,11439,9280.755859375,10155
10,1000,0.1,222852,8685,11439,9280.755859375,10155
10,1000,0.1,222852,8685,11439,9280.755859375,10155
10,1000,0.1,98499,8685,11439,9280.755859375,10155
10,1000,0.1,1050495,8685,11439,9289.664794921875,10155
10,1000,0.1,890331,8685,11439,9280.755859375,10155
10,1000,0.1,1238318,8685,11439,9311.49853515625,10185
10,1000,0.1,1073649,8685,11439,9280.755859375,10155
10,1000,0.1,986372,8685,11439,9280.755859375,10155
10,1000,0.1,1687434,8685,11439,9299.7177734375,11911
10,1000,0.1,1826038,8685,11439,9333.226806640625,12091
10,1000,0.1,1326812,8685,11439,9459.418701171875,10351
10,1000,0.1,1817781,8685,11439,9374.80712890625,12069
10,1000,0.1,1665663,8685,11439,9322.3359375,10353
10,1000,0.1,2221204,8685,11439,9399.399658203125,12017
10,1000,0.1,2262634,8685,11439,9281.746826171875,10155
10,1000,0.1,2135321,8685,11439,9262.935546875,13913
10,1000,0.1,2483625,8685,11439,9384.705810546875,13785
10,1000,0.1,2172216,8685,11439,9295.185546875,12119
10,1000,0.1,2633044,8685,11439,9411.98388671875,10252
10,1000,0.1,2646091,8685,11439,9330.555419921875,10187
10,1000,0.1,2667302,8685,11439,9318.908447265625,10169
10,1000,0.1,2996003,8685,11439,9454.558837890625,12291
10,1000,0.1,3074457,8685,11439,9282.73779296875,10155
10,1000,0.1,3478883,8685,11439,9475.488037109375,11901
10,1000,0.1,3340392,8685,11439,9264.91552734375,13965
10,1000,0.1,3367604,8685,11439,9225.215576171875,11911
10,1000,0.1,3690041,8685,11439,9352.05322265625,12103
10,1000,0.1,3767779,8685,11439,9377.230712890625,10632
10,1000,0.1,4413239,8685,11439,9327.95947265625,11927
10,1000,0.1,4225923,8685,11439,9499.545654296875,11123
10,1000,0.1,4289034,8685,11439,9589.637451171875,15889
10,1000,0.1,4125371,8685,11439,9281.227783203125,12095
10,1000,0.1,4345862,8685,11439,9336.282470703125,10339
10,1000,0.1,5122830,8685,11439,9386.406005859375,12115
10,1000,0.1,4869084,8685,11439,9335.442138671875,12221
10,1000,0.1,5194930,8685,11439,9290.65576171875,12037
10,1000,0.1,4799804,8685,11439,9296.623779296875,11917
10,1000,0.1,4990697,8685,11439,9294.614501953125,12057
10,1000,0.1,5734249,8685,11439,9454.59375,12085
10,1000,0.1,5754227,8685,11439,9293.427734375,10169
10,1000,0.1,5611877,8685,11439,9286.73974609375,10375
10,1000,0.1,5329751,8685,11439,9294.614990234375,11911
10,1000,0.1,5398047,8685,11439,9294.6279296875,12097
10,1000,0.1,6106387,8685,11439,9398.164794921875,12467
10,1000,0.1,5884003,8685,11439,9326.486572265625,10349
10,1000,0.1,6313520,8685,11439,9345.29833984375,11917
10,1000,0.1,5879990,8685,11439,9301.545654296875,10339
10,1000,0.1,6306978,8685,11439,9320.653076171875,10155
10,1000,0.1,6550529,8685,11439,9286.17919921875,14199
10,1000,0.1,6721837,8685,11439,9365.77099609375,10419
10,1000,0.1,7004668,8685,11439,9293.109375,10347
10,1000,0.1,7152460,8685,11439,9619.418701171875,12121
10,1000,0.1,6809307,8685,11439,9322.135986328125,13965
10,1000,0.1,7542584,8685,11439,9333.204833984375,16191
10,1000,0.1,7493619,8685,11439,9500.42578125,12103
10,1000,0.1,7745862,8685,11439,9379.24267578125,12043
10,1000,0.1,7173543,8685,11439,9320.27490234375,11925
10,1000,0.1,7503788,8685,11439,10255.91748046875,12079
10,1000,0.1,7897136,8685,11439,9431.3525390625,10505
10,1000,0.1,8143659,8685,11439,9336.755615234375,12061
10,1000,0.1,8041209,8685,11439,9280.7548828125,12103
10,1000,0.1,8322938,8685,11439,9639.607177734375,13829
10,1000,0.1,8463826,8685,11439,9585.489501953125,12205
10,1000,0.1,8798823,8685,11439,9349.861328125,12055
10,1000,0.1,8820263,8685,11439,9420.384765625,12103
10,1000,0.1,8577585,8685,11439,9380.868896484375,12077
10,1000,0.1,8746877,8685,11439,9929.509765625,13981
10,1000,0.1,8935662,8685,11439,9430.712158203125,12067
10,1000,0.1,9245073,8685,11439,9411.667236328125,12005
10,1000,0.1,9601841,8685,11439,9337.515869140625,12075
10,1000,0.1,9574819,8685,11439,9240.60498046875,15757
10,1000,0.1,9348024,8685,11439,9457.74072265625,14193
10,1000,0.1,9547804,8685,11439,9490.220703125,12089
10,1000,0.1,10017962,8685,11439,9587.162841796875,12235
10,1000,0.1,9844309,8685,11439,9321.347412109375,10420
10,1000,0.1,10009398,8685,11439,9347.523681640625,12051
10,1000,0.1,10135086,8685,11439,9499.311767578125,13847
10,1000,0.1,9771936,8685,11439,9826.36572265625,12241
10,1000,0.1,10946349,8685,11439,9357.899658203125,11998
10,1000,0.1,10716474,8685,11439,9315.295654296875,11911
10,1000,0.1,10633107,8685,11439,9513.23046875,17833
10,1000,0.1,10873158,8685,11439,9367.23583984375,12219
10,1000,0.1,10422196,8685,11439,9307.33984375,15779
10,1000,0.1,11538919,8685,11439,9328.77880859375,12071
10,1000,0.1,11718368,8685,11439,9388.933837890625,12187
10,1000,0.1,11365314,8685,11439,9494.412841796875,16173
10,1000,0.1,11153883,8685,11439,9523.127197265625,12253
10,1000,0.1,11195257,8685,11439,9490.8486328125,12103
10,1000,0.1,11775116,8685,11439,9326.697265625,12087
10,1000,0.1,12024887,8685,11439,9468.923828125,12205
10,1000,0.1,12055950,8685,11439,10019.6298828125,13955
10,1000,0.1,12103329,8685,11439,9539.639404296875,16283
10,1000,0.1,11870067,8685,11439,9508.160888671875,12281
10,1000,0.2,0,8685,11439,9802.281494140625,10155
10,1000,0.2,0,8685,11439,9802.281494140625,10155
10,1000,0.2,0,8685,11439,9802.281494140625,10155
10,1000,0.2,0,8685,11439,9802.281494140625,10155
10,1000,0.2,0,8685,11439,9802.281494140625,10155
10,1000,0.2,1775,8685,11439,9833.96142578125,10353
10,1000,0.2,76723,8685,11439,9802.281494140625,10155
10,1000,0.2,222852,8685,11439,9802.281494140625,10155
10,1000,0.2,222852,8685,11439,9802.281494140625,10155
10,1000,0.2,98499,8685,11439,9802.281494140625,10155
10,1000,0.2,1050495,8685,11439,9810.921630859375,10155
10,1000,0.2,890331,8685,11439,9802.281494140625,10155
10,1000,0.2,1238318,8685,11439,9832.986083984375,10185
10,1000,0.2,1073649,8685,11439,9802.281494140625,10155
10,1000,0.2,986372,8685,11439,9802.281494140625,10155
10,1000,0.2,1687434,8685,11439,9798.441650390625,11911
10,1000,0.2,1826038,8685,11439,9829.161376953125,12091
10,1000,0.2,1326812,8685,11439,9900.081298828125,10351
10,1000,0.2,1817781,8685,11439,9850.281005859375,12069
10,1000,0.2,1665663,8685,11439,9823.401611328125,10353
10,1000,0.2,2221204,8685,11439,9875.90478515625,12017
10,1000,0.2,2262634,8685,11439,9803.2412109375,10155
10,1000,0.2,2135321,8685,11439,9788.12109375,13913
10,1000,0.2,2483625,8685,11439,9845.4814453125,13785
10,1000,0.2,2172216,8685,11439,9806.120849609375,12119
10,1000,0.2,2633044,8685,11439,9889.161865234375,10252
10,1000,0.2,2646091,8685,11439,9852.762451171875,10187
10,1000,0.2,2667302,8685,11439,9823.528564453125,10169
10,1000,0.2,2996003,8685,11439,9905.85693359375,12291
10,1000,0.2,3074457,8685,11439,9804.200927734375,10155
10,1000,0.2,3478883,8685,11439,9899.62451171875,11901
10,1000,0.2,3340392,8685,11439,9790.04150390625,13965
10,1000,0.2,3367604,8685,11439,9750.68017578125,11911
10,1000,0.2,3690041,8685,11439,9835.880859375,12103
10,1000,0.2,3767779,8685,11439,9842.961669921875,10632
10,1000,0.2,4413239,8685,11439,9842.625244140625,11927
10,1000,0.2,4225923,8685,11439,9908.84228515625,11123
10,1000,0.2,4289034,8685,11439,9941.6005859375,15889
10,1000,0.2,4125371,8685,11439,9801.4580078125,12095
10,1000,0.2,4345862,8685,11439,9878.601806640625,10339
10,1000,0.2,5122830,8685,11439,9869.858154296875,12115
10,1000,0.2,4869084,8685,11439,9821.8896484375,12221
10,1000,0.2,5194930,8685,11439,9807.08154296875,12037
10,1000,0.2,4799804,8685,11439,9812.9853515625,11917
10,1000,0.2,4990697,8685,11439,9810.920166015625,12057
10,1000,0.2,5734249,8685,11439,9894.504638671875,12085
10,1000,0.2,5754227,8685,11439,9809.001708984375,10169
10,1000,0.2,5611877,8685,11439,9825.43310546875,10375
10,1000,0.2,5329751,8685,11439,9802.281494140625,11911
10,1000,0.2,5398047,8685,11439,9810.73828125,12097
10,1000,0.2,6106387,8685,11439,9856.105712890625,12467
10,1000,0.2,5884003,8685,11439,9835.34912109375,10349
10,1000,0.2,6313520,8685,11439,9867.145263671875,11917
10,1000,0.2,5879990,8685,11439,9812.841552734375,10339
10,1000,0.2,6306978,8685,11439,9825.0185546875,10155
10,1000,0.2,6550529,8685,11439,9841.537841796875,14199
10,1000,0.2,6721837,8685,11439,9852.82763671875,10419
10,1000,0.2,7004668,8685,11439,9814.65673828125,10347
10,1000,0.2,7152460,8685,11439,9967.041015625,12121
10,1000,0.2,6809307,8685,11439,9816.681640625,13965
10,1000,0.2,7542584,8685,11439,9834.145751953125,16191
10,1000,0.2,7493619,8685,11439,9907.879638671875,12103
10,1000,0.2,7745862,8685,11439,9891.575927734375,12043
10,1000,0.2,7173543,8685,11439,9832.361328125,11925
10,1000,0.2,7503788,8685,11439,10278.521484375,12079
10,1000,0.2,7897136,8685,11439,9944.165283203125,10505
10,1000,0.2,8143659,8685,11439,9827.2412109375,12061
10,1000,0.2,8041209,8685,11439,9783.000732421875,12103
10,1000,0.2,8322938,8685,11439,9975.632568359375,13829
10,1000,0.2,8463826,8685,11439,9951.93798828125,12205
10,1000,0.2,8798823,8685,11439,9822.02587890625,12055
10,1000,0.2,8820263,8685,11439,9907.20166015625,12103
10,1000,0.2,8577585,8685,11439,9832.04150390625,12077
10,1000,0.2,8746877,8685,11439,10125.05712890625,13981
10,1000,0.2,8935662,8685,11439,9862.760986328125,12067
10,1000,0.2,9245073,8685,11439,9854.80908203125,12005
10,1000,0.2,9601841,8685,11439,9826.281494140625,12075
10,1000,0.2,9574819,8685,11439,9773.7431640625,15757
10,1000,0.2,9348024,8685,11439,9895.32861328125,14193
10,1000,0.2,9547804,8685,11439,9914.880126953125,12089
10,1000,0.2,10017962,8685,11439,9948.073974609375,12235
10,1000,0.2,9844309,8685,11439,9820.52197265625,10420
10,1000,0.2,10009398,8685,11439,9858.2001953125,12051
10,1000,0.2,10135086,8685,11439,9892.521240234375,13847
10,1000,0.2,9771936,8685,11439,10008.6806640625,12241
10,1000,0.2,10946349,8685,11439,9861.671630859375,11998
10,1000,0.2,10716474,8685,11439,9801.32080078125,11911
10,1000,0.2,10633107,8685,11439,9885.889892578125,17833
10,1000,0.2,10873158,8685,11439,9839.0009765625,12219
10,1000,0.2,10422196,8685,11439,9820.201171875,15779
10,1000,0.2,11538919,8685,11439,9826.666015625,12071
10,1000,0.2,11718368,8685,11439,9841.88134765625,12187
10,1000,0.2,11365314,8685,11439,9878.36181640625,16173
10,1000,0.2,11153883,8685,11439,9904.64208984375,12253
10,1000,0.2,11195257,8685,11439,9899.208984375,12103
10,1000,0.2,11775116,8685,11439,9798.0810546875,12087
