NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
100,1000,0,0,9479,14603,9479,11689
100,1000,0,0,9479,14603,9479,11689
100,1000,0,0,9479,14603,9479,11689
100,1000,0,0,9479,14603,9479,11689
100,1000,0,0,9479,14603,9479,11689
100,1000,0,1193535,9479,14603,9479,11689
100,1000,0,4433755,9479,14603,10837,11727
100,1000,0,1344942,9479,14603,9479,11689
100,1000,0,2976917,9479,14603,10716,12910
100,1000,0,1223744,9479,14603,11898,12788
100,1000,0,8805410,9479,14603,10584,12656
100,1000,0,10641151,9479,14603,10630,12740
100,1000,0,7174984,9479,14603,10638,12668
100,1000,0,11094730,9479,14603,11775,13833
100,1000,0,11646803,9479,14603,10566,12776
100,1000,0,18541579,9479,14603,13823,15899
100,1000,0,15482121,9479,14603,11425,13287
100,1000,0,18619962,9479,14603,13038,15080
100,1000,0,16176409,9479,14603,11715,13765
100,1000,0,13554850,9479,14603,11110,13320
100,1000,0,26163656,9479,14603,10938,12970
100,1000,0,21304411,9479,14603,12045,13893
100,1000,0,23485840,9479,14603,11737,13801
100,1000,0,22356013,9479,14603,10814,12830
100,1000,0,21888345,9479,14603,12398,14464
100,1000,0,32212776,9479,14603,13664,14180
100,1000,0,30094126,9479,14603,12726,14632
100,1000,0,28549762,9479,14603,12627,14675
100,1000,0,30700368,9479,14603,11438,13522
100,1000,0,28630085,9479,14603,15472,15108
100,1000,0,35477287,9479,14603,12432,14258
100,1000,0,35087389,9479,14603,13420,15320
100,1000,0,33297030,9479,14603,12358,14224
100,1000,0,33407261,9479,14603,12924,14982
100,1000,0,36106895,9479,14603,12409,14305
100,1000,0,45687752,9479,14603,16219,17887
100,1000,0,45650639,9479,14603,16188,17798
100,1000,0,41426199,9479,14603,11698,13540
100,1000,0,44996622,9479,14603,11413,12963
100,1000,0,40943998,9479,14603,13373,14105
100,1000,0,49846858,9479,14603,12388,14268
100,1000,0,52065323,9479,14603,15040,15780
100,1000,0,49933146,9479,14603,13608,15590
100,1000,0,49812571,9479,14603,15384,15992
100,1000,0,51027912,9479,14603,16589,19615
100,1000,0,57560423,9479,14603,13268,14934
100,1000,0,53330409,9479,14603,13258,14868
100,1000,0,54543425,9479,14603,14875,16477
100,1000,0,55151053,9479,14603,17854,23469
100,1000,0,58481807,9479,14603,15611,17251
100,1000,0,61130042,9479,14603,15796,17736
100,1000,0,63608670,9479,14603,14617,16483
100,1000,0,65003248,9479,14603,14470,16284
100,1000,0,65327859,9479,14603,13534,15080
100,1000,0,65369792,9479,14603,12761,14625
100,1000,0,69872450,9479,14603,13455,15279
100,1000,0,72920260,9479,14603,18124,23165
100,1000,0,71703787,9479,14603,15719,16717
100,1000,0,69083010,9479,14603,13591,15187
100,1000,0,68339175,9479,14603,16383,18053
100,1000,0,76240555,9479,14603,17478,21493
100,1000,0,78027655,9479,14603,15944,17714
100,1000,0,78771093,9479,14603,14799,16097
100,1000,0,75252955,9479,14603,14047,15837
100,1000,0,78724797,9479,14603,18424,26219
100,1000,0,81240844,9479,14603,16030,17632
100,1000,0,80506387,9479,14603,17561,20761
100,1000,0,84954792,9479,14603,15433,16981
100,1000,0,85711182,9479,14603,15884,17368
100,1000,0,80878441,9479,14603,15569,17293
100,1000,0,90430026,9479,14603,17866,26135
100,1000,0,89734802,9479,14603,18779,24039
100,1000,0,91062191,9479,14603,18674,22211
100,1000,0,91173302,9479,14603,16363,18313
100,1000,0,87745424,9479,14603,20548,20703
100,1000,0,97881315,9479,14603,24240,30231
100,1000,0,98874230,9479,14603,19894,30097
100,1000,0,99013790,9479,14603,17038,21143
100,1000,0,97058279,9479,14603,20398,28875
100,1000,0,94256054,9479,14603,19889,23755
