NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
50,1000,0,0,9479,12991,9479,11091
50,1000,0,0,9479,12991,9479,11091
50,1000,0,0,9479,12991,9479,11091
50,1000,0,0,9479,12991,9479,11091
50,1000,0,0,9479,12991,9479,11091
50,1000,0,20542,9479,12991,10616,12128
50,1000,0,3730,9479,12991,10716,12328
50,1000,0,15485,9479,12991,11234,12846
50,1000,0,12688,9479,12991,11010,12358
50,1000,0,28428,9479,12991,11814,13426
50,1000,0,53397,9479,12991,11356,12960
50,1000,0,34062,9479,12991,12904,14086
50,1000,0,49076,9479,12991,11930,13542
50,1000,0,44881,9479,12991,10800,12216
50,1000,0,56864,9479,12991,12751,14343
50,1000,0,67002,9479,12991,12122,12108
50,1000,0,71176,9479,12991,14090,14324
50,1000,0,61378,9479,12991,11264,12564
50,1000,0,77141,9479,12991,14824,14638
50,1000,0,85311,9479,12991,13036,14334
50,1000,0,95267,9479,12991,13453,14887
50,1000,0,101679,9479,12991,13227,14583
50,1000,0,87278,9479,12991,12336,13416
50,1000,0,102327,9479,12991,16101,17127
50,1000,0,113737,9479,12991,15418,15828
50,1000,0,133962,9479,12991,12367,13523
50,1000,0,114190,9479,12991,11387,12457
50,1000,0,134763,9479,12991,17356,18056
50,1000,0,117016,9479,12991,12100,13752
50,1000,0,142180,9479,12991,15258,16362
50,1000,0,153327,9479,12991,16065,16145
50,1000,0,153030,9479,12991,15390,16386
50,1000,0,142927,9479,12991,13956,15040
50,1000,0,148888,9479,12991,12698,14176
50,1000,0,170616,9479,12991,11226,12464
50,1000,0,175850,9479,12991,16296,17674
50,1000,0,180257,9479,12991,13002,14324
50,1000,0,185621,9479,12991,14098,15196
50,1000,0,180715,9479,12991,15685,17229
50,1000,0,199057,9479,12991,17192,17049
50,1000,0,212071,9479,12991,14745,16121
50,1000,0,202882,9479,12991,15845,15989
50,1000,0,199475,9479,12991,15112,15020
50,1000,0,211609,9479,12991,13134,14250
50,1000,0,226926,9479,12991,14413,15647
50,1000,0,234249,9479,12991,13060,14360
50,1000,0,227531,9479,12991,14454,14748
50,1000,0,228278,9479,12991,16632,16716
50,1000,0,229201,9479,12991,15011,16025
50,1000,0,244855,9479,12991,13246,14594
50,1000,0.1,0,9479,12991,9713,11091
50,1000,0.1,0,9479,12991,9713,11091
50,1000,0.1,0,9479,12991,9713,11091
50,1000,0.1,0,9479,12991,9713,11091
50,1000,0.1,0,9479,12991,9713,11091
50,1000,0.1,20542,9479,12991,9725,12128
50,1000,0.1,3730,9479,12991,9713,12328
50,1000,0.1,15485,9479,12991,9713,12846
50,1000,0.1,12688,9479,12991,9747,12358
50,1000,0.1,28428,9479,12991,9825,13426
50,1000,0.1,53397,9479,12991,9721,12960
50,1000,0.1,34062,9479,12991,9551,14086
50,1000,0.1,49076,9479,12991,9713,13542
50,1000,0.1,44881,9479,12991,9737,12216
50,1000,0.1,56864,9479,12991,11891,14343
50,1000,0.1,67002,9479,12991,9733,12108
50,1000,0.1,71176,9479,12991,10049,14324
50,1000,0.1,61378,9479,12991,9767,12564
50,1000,0.1,77141,9479,12991,9651,14638
50,1000,0.1,85311,9479,12991,10351,14334
50,1000,0.1,95267,9479,12991,10715,14887
50,1000,0.1,101679,9479,12991,9793,14583
50,1000,0.1,87278,9479,12991,10977,13416
50,1000,0.1,102327,9479,12991,11077,17127
50,1000,0.1,113737,9479,12991,9839,15828
50,1000,0.1,133962,9479,12991,10395,13523
50,1000,0.1,114190,9479,12991,9801,12457
50,1000,0.1,134763,9479,12991,9829,18056
50,1000,0.1,117016,9479,12991,10963,13752
50,1000,0.1,142180,9479,12991,10857,16362
50,1000,0.1,153327,9479,12991,11243,16145
50,1000,0.1,153030,9479,12991,10961,16386
50,1000,0.1,142927,9479,12991,11053,15040
50,1000,0.1,148888,9479,12991,10645,14176
50,1000,0.1,170616,9479,12991,10997,12464
50,1000,0.1,175850,9479,12991,9821,17674
50,1000,0.1,180257,9479,12991,10611,14324
50,1000,0.1,185621,9479,12991,10853,15196
50,1000,0.1,180715,9479,12991,11061,17229
50,1000,0.1,199057,9479,12991,11015,17049
50,1000,0.1,212071,9479,12991,11049,16121
50,1000,0.1,202882,9479,12991,11017,15989
50,1000,0.1,199475,9479,12991,11075,15020
50,1000,0.1,211609,9479,12991,11245,14250
50,1000,0.1,226926,9479,12991,11675,15647
50,1000,0.1,234249,9479,12991,11329,14360
50,1000,0.1,227531,9479,12991,11483,14748
50,1000,0.1,228278,9479,12991,11219,16716
50,1000,0.1,229201,9479,12991,10649,16025
50,1000,0.1,244855,9479,12991,9845,14594
50,1000,0.2,0,9479,12991,9825,11091
50,1000,0.2,0,9479,12991,9825,11091
50,1000,0.2,0,9479,12991,9825,11091
50,1000,0.2,0,9479,12991,9825,11091
50,1000,0.2,0,9479,12991,9825,11091
50,1000,0.2,20542,9479,12991,9825,12128
50,1000,0.2,3730,9479,12991,9825,12328
50,1000,0.2,15485,9479,12991,9825,12846
50,1000,0.2,12688,9479,12991,9879,12358
50,1000,0.2,28428,9479,12991,9825,13426
50,1000,0.2,53397,9479,12991,9833,12960
50,1000,0.2,34062,9479,12991,9835,14086
50,1000,0.2,49076,9479,12991,9825,13542
50,1000,0.2,44881,9479,12991,9811,12216
50,1000,0.2,56864,9479,12991,11361,14343
50,1000,0.2,67002,9479,12991,9821,12108
50,1000,0.2,71176,9479,12991,10141,14324
50,1000,0.2,61378,9479,12991,9871,12564
50,1000,0.2,77141,9479,12991,9827,14638
50,1000,0.2,85311,9479,12991,10307,14334
50,1000,0.2,95267,9479,12991,9821,14887
50,1000,0.2,101679,9479,12991,9897,14583
50,1000,0.2,87278,9479,12991,9817,13416
50,1000,0.2,102327,9479,12991,11217,17127
50,1000,0.2,113737,9479,12991,9839,15828
50,1000,0.2,133962,9479,12991,10707,13523
50,1000,0.2,114190,9479,12991,9947,12457
50,1000,0.2,134763,9479,12991,9997,18056
50,1000,0.2,117016,9479,12991,10079,13752
50,1000,0.2,142180,9479,12991,11095,16362
50,1000,0.2,153327,9479,12991,10179,16145
50,1000,0.2,153030,9479,12991,11267,16386
50,1000,0.2,142927,9479,12991,10145,15040
50,1000,0.2,148888,9479,12991,10101,14176
50,1000,0.2,170616,9479,12991,9845,12464
50,1000,0.2,175850,9479,12991,10121,17674
50,1000,0.2,180257,9479,12991,11181,14324
50,1000,0.2,185621,9479,12991,11151,15196
50,1000,0.2,180715,9479,12991,11319,17229
50,1000,0.2,199057,9479,12991,11399,17049
50,1000,0.2,212071,9479,12991,10133,16121
50,1000,0.2,202882,9479,12991,10131,15989
50,1000,0.2,199475,9479,12991,11221,15020
50,1000,0.2,211609,9479,12991,11543,14250
50,1000,0.2,226926,9479,12991,11247,15647
50,1000,0.2,234249,9479,12991,11259,14360
50,1000,0.2,227531,9479,12991,11651,14748
50,1000,0.2,228278,9479,12991,10129,16716
50,1000,0.2,229201,9479,12991,11011,16025
50,1000,0.2,244855,9479,12991,9955,14594
50,1000,0.3,0,9479,12991,9951,11091
50,1000,0.3,0,9479,12991,9951,11091
50,1000,0.3,0,9479,12991,9951,11091
50,1000,0.3,0,9479,12991,9951,11091
50,1000,0.3,0,9479,12991,9951,11091
50,1000,0.3,20542,9479,12991,9951,12128
50,1000,0.3,3730,9479,12991,9951,12328
50,1000,0.3,15485,9479,12991,9951,12846
50,1000,0.3,12688,9479,12991,9983,12358
50,1000,0.3,28428,9479,12991,10069,13426
50,1000,0.3,53397,9479,12991,9951,12960
50,1000,0.3,34062,9479,12991,9955,14086
50,1000,0.3,49076,9479,12991,9951,13542
50,1000,0.3,44881,9479,12991,9939,12216
50,1000,0.3,56864,9479,12991,11485,14343
50,1000,0.3,67002,9479,12991,9951,12108
50,1000,0.3,71176,9479,12991,10269,14324
50,1000,0.3,61378,9479,12991,9951,12564
50,1000,0.3,77141,9479,12991,10057,14638
50,1000,0.3,85311,9479,12991,10437,14334
50,1000,0.3,95267,9479,12991,9965,14887
50,1000,0.3,101679,9479,12991,10029,14583
50,1000,0.3,87278,9479,12991,9941,13416
50,1000,0.3,102327,9479,12991,10151,17127
50,1000,0.3,113737,9479,12991,9951,15828
50,1000,0.3,133962,9479,12991,10101,13523
50,1000,0.3,114190,9479,12991,10063,12457
50,1000,0.3,134763,9479,12991,10083,18056
50,1000,0.3,117016,9479,12991,10183,13752
50,1000,0.3,142180,9479,12991,11369,16362
50,1000,0.3,153327,9479,12991,10139,16145
50,1000,0.3,153030,9479,12991,11515,16386
50,1000,0.3,142927,9479,12991,10215,15040
50,1000,0.3,148888,9479,12991,10083,14176
50,1000,0.3,170616,9479,12991,9951,12464
50,1000,0.3,175850,9479,12991,10107,17674
50,1000,0.3,180257,9479,12991,10083,14324
50,1000,0.3,185621,9479,12991,9985,15196
50,1000,0.3,180715,9479,12991,10103,17229
50,1000,0.3,199057,9479,12991,11505,17049
50,1000,0.3,212071,9479,12991,10105,16121
50,1000,0.3,202882,9479,12991,10119,15989
50,1000,0.3,199475,9479,12991,10109,15020
