NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
5,1000,0.1,788444,8685,11439,9281.467041015625,10155
5,1000,0.1,722840,8685,11439,9348.297607421875,10549
5,1000,0.1,799684,8685,11439,9284.33837890625,10155
5,1000,0.1,890394,8685,11439,9281.467041015625,10155
5,1000,0.1,1079500,8685,11439,9285.4267578125,12095
5,1000,0.1,992145,8685,11439,9281.467041015625,10155
5,1000,0.1,991017,8685,11439,9622.24365234375,10620
5,1000,0.1,972144,8685,11439,9321.538818359375,10533
5,1000,0.1,1149112,8685,11439,9322.89990234375,10155
5,1000,0.1,1288980,8685,11439,9281.467041015625,10155
5,1000,0.1,1210596,8685,11439,9293.3466796875,11911
5,1000,0.1,1318968,8685,11439,9281.467041015625,10155
5,1000,0.1,1259825,8685,11439,9279.80712890625,10155
5,1000,0.1,1625820,8685,11439,9371.98193359375,12119
5,1000,0.1,1574611,8685,11439,9306.910888671875,12037
5,1000,0.1,1593016,8685,11439,9313.14794921875,10339
5,1000,0.1,1481944,8685,11439,9288.087158203125,10161
5,1000,0.1,1436020,8685,11439,9281.467041015625,10155
5,1000,0.1,1852150,8685,11439,9291.3671875,11911
5,1000,0.1,1907694,8685,11439,9302.861328125,10165
5,1000,0.1,1928838,8685,11439,9551.723876953125,16191
5,1000,0.1,1915486,8685,11439,9360.66943359375,11907
5,1000,0.1,1832731,8685,11439,9281.467041015625,10155
5,1000,0.1,2172025,8685,11439,9315.21875,11911
5,1000,0.1,2173121,8685,11439,9296.22998046875,12053
5,1000,0.1,2113227,8685,11439,9371.799560546875,11907
5,1000,0.1,2048615,8685,11439,9281.467041015625,10155
5,1000,0.1,2170463,8685,11439,9281.467041015625,10155
5,1000,0.1,2256371,8685,11439,9324.253662109375,10169
5,1000,0.1,2323311,8685,11439,9307.556884765625,11911
5,1000,0.1,2409804,8685,11439,9296.218017578125,11911
5,1000,0.1,2376811,8685,11439,9309.0673828125,10171
5,1000,0.1,2346292,8685,11439,9325.02880859375,11911
5,1000,0.1,2534420,8685,11439,9283.446044921875,10371
5,1000,0.1,2656979,8685,11439,9330.669677734375,10563
5,1000,0.1,2539202,8685,11439,9299.28857421875,15767
5,1000,0.1,2552956,8685,11439,9423.177978515625,10563
5,1000,0.1,2608583,8685,11439,9614.106689453125,10739
5,1000,0.1,3022218,8685,11439,9279.51513671875,10359
5,1000,0.1,2938826,8685,11439,9304.763671875,10363
5,1000,0.1,2806928,8685,11439,9364.197509765625,10353
5,1000,0.1,3002004,8685,11439,9281.468994140625,10155
5,1000,0.1,2825367,8685,11439,9470.096435546875,10343
5,1000,0.1,3281221,8685,11439,9182.9384765625,15321
5,1000,0.1,3212177,8685,11439,9315.425048828125,11919
5,1000,0.1,3212088,8685,11439,9499.447509765625,16143
5,1000,0.1,3084814,8685,11439,9335.681884765625,11923
5,1000,0.1,3202833,8685,11439,9739.90234375,11923
5,1000,0.1,3394761,8685,11439,9281.467041015625,10155
5,1000,0.1,3585126,8685,11439,9334.927001953125,12085
5,1000,0.1,3567628,8685,11439,9368.6025390625,15705
5,1000,0.1,3572295,8685,11439,9295.79736328125,15767
5,1000,0.1,3383519,8685,11439,9290.357421875,10349
5,1000,0.1,3709016,8685,11439,9401.351806640625,14105
5,1000,0.1,3823266,8685,11439,9331.537353515625,10551
5,1000,0.1,3677262,8685,11439,9275.94677734375,10353
5,1000,0.1,3673466,8685,11439,9326.0595703125,11911
5,1000,0.1,3685941,8685,11439,9281.96875,11911
5,1000,0.1,4138172,8685,11439,9399.474853515625,15933
5,1000,0.1,3971139,8685,11439,9604.34423828125,15977
5,1000,0.1,4057090,8685,11439,9371.048095703125,12307
5,1000,0.1,4057369,8685,11439,9404.469482421875,15875
5,1000,0.1,3898900,8685,11439,9532.983154296875,12409
5,1000,0.1,4197613,8685,11439,9333.7939453125,15767
5,1000,0.1,4300333,8685,11439,9363.63525390625,11927
5,1000,0.1,4192654,8685,11439,9453.31396484375,12121
5,1000,0.1,4390245,8685,11439,9343.8505859375,13991
5,1000,0.1,4196008,8685,11439,9309.8662109375,10458
5,1000,0.1,4467404,8685,11439,9320.870361328125,11911
5,1000,0.1,4724594,8685,11439,9337.095458984375,12067
5,1000,0.1,4545280,8685,11439,10344.219970703125,12099
5,1000,0.1,4537084,8685,11439,9310.279052734375,11911
5,1000,0.1,4454798,8685,11439,9262.6572265625,13969
5,1000,0.1,4876570,8685,11439,10104.402587890625,12243
5,1000,0.1,4845402,8685,11439,9293.99462890625,13913
5,1000,0.1,4787379,8685,11439,9311.5908203125,11911
5,1000,0.1,4985927,8685,11439,9322.384521484375,12183
5,1000,0.1,4907511,8685,11439,9332.10546875,10169
5,1000,0.1,5083581,8685,11439,9313.63330078125,15869
5,1000,0.1,5015325,8685,11439,9438.381591796875,12235
5,1000,0.1,5010789,8685,11439,9497.204833984375,12211
5,1000,0.1,5013176,8685,11439,10335.098388671875,16217
5,1000,0.1,5149614,8685,11439,9517.3583984375,12281
